session_id,thread_name,repo,task_id,attribution,session_path,first_timestamp_utc,last_timestamp_utc,input_tokens,cached_input_tokens,uncached_input_tokens,output_tokens,cached_output_tokens,uncached_output_tokens,reasoning_output_tokens,total_tokens,total_time,token_event_count,task_ref_candidates,attribution_sources
019d652c-fb5e-7fc3-8f70-ee626fa12325,Refine home upload card,C:\Agent\Crystallize,Task-0022,task_ref,C:\Users\gregs\.codex\sessions\2026\04\06\rollout-2026-04-06T19-42-20-019d652c-fb5e-7fc3-8f70-ee626fa12325.jsonl,2026-04-06T23:42:23.272000+00:00,2026-04-06T23:42:35.069000+00:00,2634938,2226560,408378,16763,0,16763,9037,2651701,10,28,c:\agent\crystallize:Task-0022:969;c:\agent\crystallize:Task-0019:305;c:\agent\crystallize:Task-0027:133;c:\agent\crystallize:Task-0025:21;c:\agent\crystallize:Task-0005:13;c:\agent\crystallize:Task-0026:13;c:\agent\crystallize:Task-0007:12;c:\agent\crystallize:Task-0003:10,user_active_or_request:62;user_message:27;tool_output:158;tool_call_args:48
019d6537-b945-7173-888e-667687b4d67c,Run TASK-HARVESTER,C:\Agent\Crystallize,Task-0019,task_ref,C:\Users\gregs\.codex\sessions\2026\04\06\rollout-2026-04-06T19-54-03-019d6537-b945-7173-888e-667687b4d67c.jsonl,2026-04-06T23:54:23.489000+00:00,2026-04-07T18:03:05.792000+00:00,31410377,28534144,2876233,221882,0,221882,103775,32119624,150,239,c:\agent\crystallize:Task-0019:8011;c:\agent\crystallize:Task-0022:2248;c:\agent\crystallize:Task-0002:1942;c:\agent\crystallize:Task-0021:806;c:\agent\crystallize:Task-0003:801;c:\agent\crystallize:Task-0027:732;c:\agent\crystallize:Task-0001:632;c:\agent\crystallize:Task-0025:464,user_active_or_request:262;user_message:152;tool_output:4461;tool_call_args:500
019d6545-4fd4-7922-b309-236111a153a5,Implement task 5 workflow,C:\Agent\CodexDashboard,Task-0005,task_ref,C:\Users\gregs\.codex\sessions\2026\04\06\rollout-2026-04-06T20-08-54-019d6545-4fd4-7922-b309-236111a153a5.jsonl,2026-04-07T00:09:00.062000+00:00,2026-04-07T00:34:20.685000+00:00,3312902,2916992,395910,14036,0,14036,7005,3326938,40,34,c:\agent\codexdashboard:Task-0005:599;c:\agent\codexdashboard:Task-0003:321;c:\agent\codexdashboard:Task-0004:310;c:\agent\codexdashboard:Task-0007:5;c:\agent\codexdashboard:Task-0001:5;c:\agent\codexdashboard:Task-0002:2,user_active_or_request:48;user_message:20;tool_output:152;tool_call_args:28
019d6546-ea9a-7223-99ea-c66c2c869dcf,Run TASK-LEADER workflow,C:\Agent\CodexDashboard,Task-0005,task_ref,C:\Users\gregs\.codex\sessions\2026\04\06\rollout-2026-04-06T20-10-39-019d6546-ea9a-7223-99ea-c66c2c869dcf.jsonl,2026-04-07T00:10:44.662000+00:00,2026-04-07T00:19:32.426000+00:00,3309557,3071488,238069,27715,0,27715,14789,3337272,10,35,c:\agent\codexdashboard:Task-0005:1428;c:\agent\codexdashboard:Task-0004:462;c:\agent\codexdashboard:Task-0003:165;c:\agent\codexdashboard:Task-0002:51;c:\agent\codexdashboard:Task-0001:25;c:\agent\codexdashboard:Task-0007:10,user_active_or_request:26;user_message:18;tool_output:645;tool_call_args:42
019d655e-f1c5-7463-af8a-779567b8955a,Implement task 5 state,C:\Agent\CodexDashboard,Task-0005,task_ref,C:\Users\gregs\.codex\sessions\2026\04\06\rollout-2026-04-06T20-36-54-019d655e-f1c5-7463-af8a-779567b8955a.jsonl,2026-04-07T00:36:56.908000+00:00,2026-04-07T18:40:17.331000+00:00,60791326,56367616,4423710,303379,0,303379,144951,61191193,280,450,c:\agent\codexdashboard:Task-0005:7624;c:\agent\codexdashboard:Task-0004:2681;c:\agent\codexdashboard:Task-0003:413;c:\agent\codexdashboard:Task-0007:10;c:\agent\codexdashboard:Task-0001:7;c:\agent\codexdashboard:Task-0002:6,user_active_or_request:256;user_message:134;tool_output:2007;tool_call_args:253
019d6561-529c-75e0-9a57-ab9d9fd66d80,Lead Task-0005 lifecycle,C:\Agent\CodexDashboard,Task-0005,task_ref,C:\Users\gregs\.codex\sessions\2026\04\06\rollout-2026-04-06T20-39-30-019d6561-529c-75e0-9a57-ab9d9fd66d80.jsonl,2026-04-07T00:39:35.222000+00:00,2026-04-07T15:03:55.783000+00:00,32982383,31653248,1329135,205742,0,205742,95390,33238357,140,265,c:\agent\codexdashboard:Task-0005:2966;c:\agent\codexdashboard:Task-0004:569;c:\agent\codexdashboard:Task-0003:201;c:\agent\codexdashboard:Task-0001:137;c:\agent\codexdashboard:Task-0002:79;c:\agent\codexdashboard:Task-0007:25,user_active_or_request:29;user_message:21;tool_output:957;tool_call_args:159
019d6563-9fe8-7741-ad48-79434c5386d7,Trace divergence root cause,C:\Agent\ThirdPerson,Task-0002,task_ref,C:\Users\gregs\.codex\sessions\2026\04\06\rollout-2026-04-06T20-42-01-019d6563-9fe8-7741-ad48-79434c5386d7.jsonl,2026-04-07T00:43:03.657000+00:00,2026-04-07T02:06:03.888000+00:00,34639679,33232384,1407295,157472,0,157472,73058,34840099,90,247,c:\agent\thirdperson:Task-0002:9727;c:\agent\thirdperson:Task-0001:40;c:\agent\thirdperson:Task-0004:12,user_active_or_request:40;user_message:12;tool_call_args:223;tool_output:3699
019d6565-591e-7831-b050-55f12d0b304f,Trace hierarchy mismatch,C:\Agent\ThirdPerson,Task-0002,task_ref,C:\Users\gregs\.codex\sessions\2026\04\06\rollout-2026-04-06T20-43-54-019d6565-591e-7831-b050-55f12d0b304f.jsonl,2026-04-07T00:43:59.029000+00:00,2026-04-07T01:56:23.369000+00:00,14466651,13651072,815579,74313,0,74313,29287,14555082,60,104,c:\agent\thirdperson:Task-0002:9446;c:\agent\thirdperson:Task-0004:8;c:\agent\thirdperson:Task-0001:2,user_active_or_request:19;user_message:15;tool_call_args:226;tool_output:3150
019d672b-9648-79a2-bddf-f10ddbe65a88,,,Unattributed,unattributed,C:\Users\gregs\.codex\sessions\2026\04\07\rollout-2026-04-07T05-00-03-019d672b-9648-79a2-bddf-f10ddbe65a88.jsonl,2026-04-07T09:00:06.160000+00:00,2026-04-07T09:07:56.602000+00:00,369342,182144,187198,18642,0,18642,15706,387984,10,8,,
019d672b-9667-7ea0-af96-bb28fb37ea2d,,,Unattributed,unattributed,C:\Users\gregs\.codex\sessions\2026\04\07\rollout-2026-04-07T05-00-03-019d672b-9667-7ea0-af96-bb28fb37ea2d.jsonl,2026-04-07T09:00:06.062000+00:00,2026-04-07T09:08:02.560000+00:00,372735,214272,158463,19275,0,19275,14816,392010,10,8,,
019d672b-9799-7740-a9e7-745d676d60f8,,,Unattributed,unattributed,C:\Users\gregs\.codex\sessions\2026\04\07\rollout-2026-04-07T05-00-03-019d672b-9799-7740-a9e7-745d676d60f8.jsonl,2026-04-07T09:00:06.122000+00:00,2026-04-07T09:06:50.968000+00:00,423389,264320,159069,17842,0,17842,13766,441231,10,8,,
019d6859-a033-7311-bfc8-827cc9d93645,,,Unattributed,unattributed,C:\Users\gregs\.codex\sessions\2026\04\07\rollout-2026-04-07T10-29-57-019d6859-a033-7311-bfc8-827cc9d93645.jsonl,2026-04-07T14:30:00.811000+00:00,2026-04-07T14:31:20.186000+00:00,76461,44928,31533,1075,0,1075,683,77536,10,4,,
019d6859-a033-7ab2-95f0-db2c1240022a,,,Unattributed,unattributed,C:\Users\gregs\.codex\sessions\2026\04\07\rollout-2026-04-07T10-29-57-019d6859-a033-7ab2-95f0-db2c1240022a.jsonl,2026-04-07T14:30:00.551000+00:00,2026-04-07T14:31:22.879000+00:00,97439,82560,14879,1718,0,1718,1172,99157,10,5,,
019d6859-a033-7fb2-9823-ddd36b2c1ef9,,,Unattributed,unattributed,C:\Users\gregs\.codex\sessions\2026\04\07\rollout-2026-04-07T10-29-57-019d6859-a033-7fb2-9823-ddd36b2c1ef9.jsonl,2026-04-07T14:30:00.842000+00:00,2026-04-07T14:31:21.688000+00:00,137096,121088,16008,3497,0,3497,2781,140593,10,7,,
019d685f-06df-71c3-be76-e7f1b05e6221,Locate UE network thread,,Unattributed,unattributed,C:\Users\gregs\.codex\sessions\2026\04\07\rollout-2026-04-07T10-35-51-019d685f-06df-71c3-be76-e7f1b05e6221.jsonl,2026-04-07T14:35:53.250000+00:00,2026-04-07T19:29:50.104000+00:00,21761514,18332544,3428970,189110,0,189110,121014,22904311,200,175,,
019d6867-543b-7281-bfe2-66d9adfe7ded,,,Unattributed,unattributed,C:\Users\gregs\.codex\sessions\2026\04\07\rollout-2026-04-07T10-44-55-019d6867-543b-7281-bfe2-66d9adfe7ded.jsonl,2026-04-07T14:44:58.292000+00:00,2026-04-07T14:48:43.842000+00:00,138812,122496,16316,3199,0,3199,2410,142011,10,7,,
019d686c-3e8d-71d0-a85d-709aa33336e6,,,Unattributed,unattributed,C:\Users\gregs\.codex\sessions\2026\04\07\rollout-2026-04-07T10-50-17-019d686c-3e8d-71d0-a85d-709aa33336e6.jsonl,2026-04-07T14:50:21.329000+00:00,2026-04-07T15:01:02.097000+00:00,1397536,1212928,184608,22613,0,22613,15660,1420149,20,29,,
019d6936-ce54-7bd1-aa40-76b7d72614a5,Implement tasks 22-27,C:\Agent\Crystallize,Task-0019,task_ref,C:\Users\gregs\.codex\sessions\2026\04\07\rollout-2026-04-07T14-31-32-019d6936-ce54-7bd1-aa40-76b7d72614a5.jsonl,2026-04-07T18:32:01.067000+00:00,2026-04-10T21:35:37.339000+00:00,43745856,39521664,4224192,274255,0,274255,130358,44480018,220,371,c:\agent\crystallize:Task-0019:7870;c:\agent\crystallize:Task-0026:2586;c:\agent\crystallize:Task-0022:2082;c:\agent\crystallize:Task-0025:820;c:\agent\crystallize:Task-0027:664;c:\agent\crystallize:Task-0023:529;c:\agent\crystallize:Task-0024:504;c:\agent\crystallize:Task-0002:338,user_active_or_request:530;user_message:288;tool_output:2388;tool_call_args:280
019d693f-e2fe-7a13-8cf9-76b449fa202d,Run TASK-LEADER batch,C:\Agent\Crystallize,Task-0019,task_ref,C:\Users\gregs\.codex\sessions\2026\04\07\rollout-2026-04-07T14-41-27-019d693f-e2fe-7a13-8cf9-76b449fa202d.jsonl,2026-04-07T18:41:32.825000+00:00,2026-04-07T19:54:05.368000+00:00,11362888,10435712,927176,51491,0,51491,24149,11429318,40,101,c:\agent\crystallize:Task-0019:2600;c:\agent\crystallize:Task-0025:576;c:\agent\crystallize:Task-0022:526;c:\agent\crystallize:Task-0026:356;c:\agent\crystallize:Task-0002:355;c:\agent\crystallize:Task-0027:272;c:\agent\crystallize:Task-0003:239;c:\agent\crystallize:Task-0023:208,user_active_or_request:44;user_message:43;tool_output:1739;tool_call_args:136
019d6942-63b6-7c72-9abc-9ab209816f97,Open task 6 empty settings,C:\Agent\CodexDashboard,Task-0006,task_ref,C:\Users\gregs\.codex\sessions\2026\04\07\rollout-2026-04-07T14-44-11-019d6942-63b6-7c72-9abc-9ab209816f97.jsonl,2026-04-07T18:44:33.800000+00:00,2026-04-09T04:34:31.422000+00:00,94215398,84795648,9419750,660948,0,660948,271729,96715258,640,707,c:\agent\codexdashboard:Task-0006:34297;c:\agent\codexdashboard:Task-0004:2531;c:\agent\codexdashboard:Task-0005:1397;c:\agent\codexdashboard:Task-0022:994;c:\agent\codexdashboard:Task-0001:856;c:\agent\codexdashboard:Task-0025:679;c:\agent\codexdashboard:Task-0002:443;c:\agent\codexdashboard:Task-0016:403,user_active_or_request:1288;user_message:708;tool_output:8783;tool_call_args:593
019d697e-b310-7a00-a300-7de812ae9d1d,Run task leader workflow,C:\Agent\CodexDashboard,Task-0006,task_ref,C:\Users\gregs\.codex\sessions\2026\04\07\rollout-2026-04-07T15-50-04-019d697e-b310-7a00-a300-7de812ae9d1d.jsonl,2026-04-07T19:50:09.329000+00:00,2026-04-07T19:55:25.158000+00:00,5876799,5525376,351423,32259,0,32259,18676,6060620,10,77,c:\agent\codexdashboard:Task-0006:1147;c:\agent\codexdashboard:Task-0004:984;c:\agent\codexdashboard:Task-0005:413;c:\agent\codexdashboard:Task-0001:95;c:\agent\codexdashboard:Task-0002:49;c:\agent\codexdashboard:Task-0003:26;c:\agent\codexdashboard:Task-0007:5,user_active_or_request:102;user_message:64;tool_output:347;tool_call_args:53
019d6983-2d79-7973-b95b-4c9088afdc3c,Check MassMover compatibility,,Unattributed,unattributed,C:\Users\gregs\.codex\sessions\2026\04\07\rollout-2026-04-07T15-54-57-019d6983-2d79-7973-b95b-4c9088afdc3c.jsonl,2026-04-07T19:55:24.448000+00:00,2026-04-08T15:55:02.569000+00:00,20237873,17591424,2646449,119219,0,119219,53337,20373361,130,173,,
019d6983-deb3-78b3-b183-061e5d139808,Run task-leader workflow,C:\Agent\CodexDashboard,Task-0006,task_ref,C:\Users\gregs\.codex\sessions\2026\04\07\rollout-2026-04-07T15-55-43-019d6983-deb3-78b3-b183-061e5d139808.jsonl,2026-04-07T19:55:48.195000+00:00,2026-04-07T20:07:11.744000+00:00,6922645,6196736,725909,44924,0,44924,26783,7134638,20,87,c:\agent\codexdashboard:Task-0006:1292;c:\agent\codexdashboard:Task-0004:1138;c:\agent\codexdashboard:Task-0005:415;c:\agent\codexdashboard:Task-0001:95;c:\agent\codexdashboard:Task-0022:67;c:\agent\codexdashboard:Task-0002:64;c:\agent\codexdashboard:Task-0025:35;c:\agent\codexdashboard:Task-0003:26,user_active_or_request:121;user_message:71;tool_output:493;tool_call_args:56
019d698e-93c5-7ca1-a3ff-cb314b0bdc84,Run task-leader workflow,C:\Agent\CodexDashboard,Task-0006,task_ref,C:\Users\gregs\.codex\sessions\2026\04\07\rollout-2026-04-07T16-07-24-019d698e-93c5-7ca1-a3ff-cb314b0bdc84.jsonl,2026-04-07T20:07:29.896000+00:00,2026-04-07T20:11:07.501000+00:00,9306413,8777216,529197,41029,0,41029,22145,9499004,20,103,c:\agent\codexdashboard:Task-0006:1540;c:\agent\codexdashboard:Task-0004:1216;c:\agent\codexdashboard:Task-0005:413;c:\agent\codexdashboard:Task-0001:101;c:\agent\codexdashboard:Task-0002:51;c:\agent\codexdashboard:Task-0003:26;c:\agent\codexdashboard:Task-0007:10,user_active_or_request:140;user_message:82;tool_output:355;tool_call_args:60
019d6992-79f6-7bc1-84e6-7af1faad0533,Run research leader workflow,C:\Agent\CodexDashboard,Task-0006,task_ref,C:\Users\gregs\.codex\sessions\2026\04\07\rollout-2026-04-07T16-11-40-019d6992-79f6-7bc1-84e6-7af1faad0533.jsonl,2026-04-07T20:11:45.459000+00:00,2026-04-07T20:12:25.409000+00:00,5937238,5556608,380630,38162,0,38162,21499,6126962,10,82,c:\agent\codexdashboard:Task-0006:1823;c:\agent\codexdashboard:Task-0004:1216;c:\agent\codexdashboard:Task-0005:413;c:\agent\codexdashboard:Task-0001:95;c:\agent\codexdashboard:Task-0002:49;c:\agent\codexdashboard:Task-0003:26;c:\agent\codexdashboard:Task-0007:5,user_active_or_request:162;user_message:82;tool_output:351;tool_call_args:66
019d6c51-fa34-72c3-84fa-23fb0ae020a6,,,Unattributed,unattributed,C:\Users\gregs\.codex\sessions\2026\04\08\rollout-2026-04-08T05-00-05-019d6c51-fa34-72c3-84fa-23fb0ae020a6.jsonl,2026-04-08T09:00:08.574000+00:00,2026-04-08T09:10:50.861000+00:00,458063,228608,229455,18835,0,18835,14695,476898,20,10,,
019d6c51-fa3e-7451-86e0-b31ad17f9aaf,,,Unattributed,unattributed,C:\Users\gregs\.codex\sessions\2026\04\08\rollout-2026-04-08T05-00-05-019d6c51-fa3e-7451-86e0-b31ad17f9aaf.jsonl,2026-04-08T09:00:08.611000+00:00,2026-04-08T09:09:55.897000+00:00,307380,54656,252724,18057,0,18057,14730,325437,10,6,,
019d6c51-fa3e-7aa2-affb-52951302226a,,,Unattributed,unattributed,C:\Users\gregs\.codex\sessions\2026\04\08\rollout-2026-04-08T05-00-05-019d6c51-fa3e-7aa2-affb-52951302226a.jsonl,2026-04-08T09:00:08.571000+00:00,2026-04-08T09:10:07.422000+00:00,331646,149888,181758,13495,0,13495,12308,345141,20,8,,
019d6dde-a292-76a3-a431-c3e72fa9c102,Investigate Mover crash cause,,Unattributed,unattributed,C:\Users\gregs\.codex\sessions\2026\04\08\rollout-2026-04-08T12-13-20-019d6dde-a292-76a3-a431-c3e72fa9c102.jsonl,2026-04-08T16:13:38.066000+00:00,2026-04-08T16:21:52.883000+00:00,1111010,975104,135906,18977,0,18977,9822,1129987,20,19,,
019d6de8-f7df-7901-bca9-6ab0d656d5c1,Debug failing lane,,Unattributed,unattributed,C:\Users\gregs\.codex\sessions\2026\04\08\rollout-2026-04-08T12-24-37-019d6de8-f7df-7901-bca9-6ab0d656d5c1.jsonl,2026-04-08T16:24:59.891000+00:00,2026-04-08T19:54:45.018000+00:00,17998803,16147328,1851475,117608,0,117608,54559,18663452,170,147,,
019d6e0c-7467-7042-92f5-aa976e10a3fe,Investigate dashboard error,C:\Agent\CodexDashboard,Task-0006,task_ref,C:\Users\gregs\.codex\sessions\2026\04\08\rollout-2026-04-08T13-03-23-019d6e0c-7467-7042-92f5-aa976e10a3fe.jsonl,2026-04-08T17:03:31.094000+00:00,2026-04-08T18:32:01.427000+00:00,4964545,4357376,607169,43716,0,43716,23927,5184211,50,50,c:\agent\codexdashboard:Task-0006:1748;c:\agent\codexdashboard:Task-0005:100;c:\agent\codexdashboard:Task-0004:34,user_active_or_request:112;user_message:60;tool_output:84
019d6e0e-7eec-78b3-8234-1d4597124d02,,,Unattributed,unattributed,C:\Users\gregs\.codex\sessions\2026\04\08\rollout-2026-04-08T13-05-37-019d6e0e-7eec-78b3-8234-1d4597124d02.jsonl,2026-04-08T17:05:38.595000+00:00,2026-04-08T17:17:21.015000+00:00,825059,688640,136419,9496,0,9496,5829,834555,20,13,,
019d6e0e-7f66-7dc2-ae30-ba4dcb1fd720,,,Unattributed,unattributed,C:\Users\gregs\.codex\sessions\2026\04\08\rollout-2026-04-08T13-05-37-019d6e0e-7f66-7dc2-ae30-ba4dcb1fd720.jsonl,2026-04-08T17:05:38.530000+00:00,2026-04-08T17:18:22.637000+00:00,647009,516864,130145,10091,0,10091,5800,657100,20,13,,
019d6e0e-7f89-7423-804b-bb1ba7d9651a,,,Unattributed,unattributed,C:\Users\gregs\.codex\sessions\2026\04\08\rollout-2026-04-08T13-05-37-019d6e0e-7f89-7423-804b-bb1ba7d9651a.jsonl,2026-04-08T17:05:38.466000+00:00,2026-04-08T17:15:32.007000+00:00,1328634,1110656,217978,19983,0,19983,14258,1348617,20,23,,
019d6e10-2399-7fb2-b452-d6dc462ea20c,,,Unattributed,unattributed,C:\Users\gregs\.codex\sessions\2026\04\08\rollout-2026-04-08T13-07-24-019d6e10-2399-7fb2-b452-d6dc462ea20c.jsonl,2026-04-08T17:07:25.945000+00:00,2026-04-08T17:14:26.254000+00:00,341463,192000,149463,13805,0,13805,10716,355268,20,8,,
019d6e10-c3f9-7cf3-9f68-591cc9c5ea31,,,Unattributed,unattributed,C:\Users\gregs\.codex\sessions\2026\04\08\rollout-2026-04-08T13-08-05-019d6e10-c3f9-7cf3-9f68-591cc9c5ea31.jsonl,2026-04-08T17:08:07.569000+00:00,2026-04-08T17:15:23.237000+00:00,306293,150912,155381,20037,0,20037,16071,326330,20,6,,
019d6e24-6b04-70a2-9a4a-91ed3d557a21,,,Unattributed,unattributed,C:\Users\gregs\.codex\sessions\2026\04\08\rollout-2026-04-08T13-29-33-019d6e24-6b04-70a2-9a4a-91ed3d557a21.jsonl,2026-04-08T17:29:35.886000+00:00,2026-04-08T17:42:07.637000+00:00,795584,587264,208320,11976,0,11976,6515,807560,30,15,,
019d6e26-c62a-74d3-8edb-afc67b5392ac,,,Unattributed,unattributed,C:\Users\gregs\.codex\sessions\2026\04\08\rollout-2026-04-08T13-32-08-019d6e26-c62a-74d3-8edb-afc67b5392ac.jsonl,2026-04-08T17:32:10.014000+00:00,2026-04-08T17:39:10.878000+00:00,675134,523392,151742,16647,0,16647,13515,691781,10,12,,
019d6e3c-146c-7d80-9ee1-f36af58034f0,,,Unattributed,unattributed,C:\Users\gregs\.codex\sessions\2026\04\08\rollout-2026-04-08T13-55-24-019d6e3c-146c-7d80-9ee1-f36af58034f0.jsonl,2026-04-08T17:55:26.926000+00:00,2026-04-08T18:04:52.445000+00:00,499271,281344,217927,20926,0,20926,16272,520197,20,9,,
019d6ead-6ee7-7201-a865-9dd3f168dd1f,Set up task 2 server profiling,,Unattributed,unattributed,C:\Users\gregs\.codex\sessions\2026\04\08\rollout-2026-04-08T15-59-13-019d6ead-6ee7-7201-a865-9dd3f168dd1f.jsonl,2026-04-08T20:00:10.700000+00:00,2026-04-14T14:18:39.853000+00:00,117996528,109763584,8232944,729804,0,729804,365249,120197263,780,895,,
019d6edf-017a-78e2-bc77-0df081782b3f,Run incident harvester pass,C:\Agent\CodexDashboard,Task-0006,task_ref,C:\Users\gregs\.codex\sessions\2026\04\08\rollout-2026-04-08T16-53-21-019d6edf-017a-78e2-bc77-0df081782b3f.jsonl,2026-04-08T20:53:26.947000+00:00,2026-04-08T20:59:46.136000+00:00,62680560,55933056,6747504,499438,0,499438,229260,64059415,10,494,c:\agent\codexdashboard:Task-0006:28885;c:\agent\codexdashboard:Task-0004:1847;c:\agent\codexdashboard:Task-0005:1108;c:\agent\codexdashboard:Task-0022:750;c:\agent\codexdashboard:Task-0025:545;c:\agent\codexdashboard:Task-0002:403;c:\agent\codexdashboard:Task-0001:348;c:\agent\crystallize:Task-0022:303,user_active_or_request:1146;user_message:626;tool_output:6126;tool_call_args:511
019d6ef8-7fd7-7572-8c0a-6040282e6528,Run incident harvester test,C:\Agent\CodexDashboard,Task-0006,task_ref,C:\Users\gregs\.codex\sessions\2026\04\08\rollout-2026-04-08T17-21-12-019d6ef8-7fd7-7572-8c0a-6040282e6528.jsonl,2026-04-08T21:21:23.069000+00:00,2026-04-08T21:24:23.814000+00:00,875752,763904,111848,24581,0,24581,17256,900333,10,12,c:\agent\codexdashboard:Task-0006:142;c:\agent\codexdashboard:Task-0025:37;c:\agent\codexdashboard:Task-0004:24;c:\agent\codexdashboard:Task-0022:19;c:\agent\codexdashboard:Task-0002:12;c:\agent\codexdashboard:Task-0023:10;c:\agent\codexdashboard:Task-0005:9;c:\agent\codexdashboard:Task-0024:9,tool_output:130;tool_call_args:7
019d6f04-f76f-7340-b398-eb39a5dd46ca,Run April 4 incident harvest,C:\Agent\CodexDashboard,Task-0002,task_ref,C:\Users\gregs\.codex\sessions\2026\04\08\rollout-2026-04-08T17-34-49-019d6f04-f76f-7340-b398-eb39a5dd46ca.jsonl,2026-04-08T21:34:56.310000+00:00,2026-04-08T21:38:23.659000+00:00,1541983,1446912,95071,25224,0,25224,15509,1567207,10,20,c:\agent\codexdashboard:Task-0025:261;c:\agent\codexdashboard:Task-0023:147;c:\agent\codexdashboard:Task-0024:144;c:\agent\codexdashboard:Task-0022:104;c:\agent\codexdashboard:Task-0002:51;c:\agent\codexdashboard:Task-0001:35;c:\agent\codexdashboard:Task-0006:22;c:\agent\codexdashboard:Task-0004:2,tool_output:414;tool_call_args:1
019d6f1f-d040-7022-af7a-1d267ef68ce8,Create daily incident brief,C:\Agent\CodexDashboard,Task-0002,task_ref,C:\Users\gregs\.codex\sessions\2026\04\08\rollout-2026-04-08T18-04-09-019d6f1f-d040-7022-af7a-1d267ef68ce8.jsonl,2026-04-08T22:04:17.617000+00:00,2026-04-08T22:05:23.065000+00:00,375870,267264,108606,7695,0,7695,3393,383565,10,8,c:\agent\codexdashboard:Task-0025:53;c:\agent\codexdashboard:Task-0022:29;c:\agent\codexdashboard:Task-0023:29;c:\agent\codexdashboard:Task-0024:28;c:\agent\codexdashboard:Task-0002:3;c:\agent\codexdashboard:Task-0001:3;c:\agent\codexdashboard:Task-0006:2;c:\agent\codexdashboard:Task-0016:2,tool_output:83
019d6f27-304f-78b1-8186-267eaf289109,Refresh April 4 daily brief,C:\Agent\CodexDashboard,Task-0002,task_ref,C:\Users\gregs\.codex\sessions\2026\04\08\rollout-2026-04-08T18-12-12-019d6f27-304f-78b1-8186-267eaf289109.jsonl,2026-04-08T22:12:19.367000+00:00,2026-04-08T22:13:45.605000+00:00,724210,638080,86130,9865,0,9865,3963,734075,10,11,c:\agent\codexdashboard:Task-0025:41;c:\agent\codexdashboard:Task-0022:21;c:\agent\codexdashboard:Task-0023:21;c:\agent\codexdashboard:Task-0024:20;c:\agent\codexdashboard:Task-0002:17;c:\agent\codexdashboard:Task-0001:9;c:\agent\codexdashboard:Task-0006:2;c:\agent\codexdashboard:Task-0016:2,tool_output:81
019d6fe4-199d-7f50-bf08-8d68086d978e,Regenerate April 4 brief,C:\Agent\CodexDashboard,Task-0002,task_ref,C:\Users\gregs\.codex\sessions\2026\04\08\rollout-2026-04-08T21-38-33-019d6fe4-199d-7f50-bf08-8d68086d978e.jsonl,2026-04-09T01:38:44.727000+00:00,2026-04-09T02:35:47.609000+00:00,13257236,11134464,2122772,114501,0,114501,59376,13715846,70,112,c:\agent\codexdashboard:Task-0025:238;c:\agent\codexdashboard:Task-0022:163;c:\agent\codexdashboard:Task-0024:157;c:\agent\codexdashboard:Task-0002:120;c:\agent\codexdashboard:Task-0023:115;c:\agent\codexdashboard:Task-0001:94;c:\agent\codexdashboard:Task-0016:19;c:\agent\codexdashboard:Task-0006:14,tool_output:608
